FEI Number,Legal Name,State,Country/Area,Product Type,Action Taken Date,Action Type,Case/Injunction ID
3007589405,B & A Health Products Inc,California,United States,Drugs,2010-08-19,Warning Letter,123848
3002951540,"Curia Massachusetts, Inc.",Massachusetts,United States,Drugs,2010-08-17,Warning Letter,107145
3003199588,"Altasciences Preclinical Seattle, LLC",Washington,United States,Drugs,2010-08-09,Warning Letter,121809
3006899072,"Shair Laboratories, Inc.",Kentucky,United States,Drugs,2010-08-03,Warning Letter,100665
3000121413,Baxalta US Inc.,California,United States,Biologics,2010-08-03,Warning Letter,119528
1000105891,"Nitrox, Inc.",Washington,United States,Drugs,2010-07-26,Warning Letter,109051
3001908571,"Boca Pharmacal, LLC.",Florida,United States,Drugs,2010-07-22,Warning Letter,101965
3001432470,Haw Par Healthcare Limited,-,Singapore,Drugs,2010-07-20,Warning Letter,116848
3008087416,"Rt Naturals, Llc",California,United States,Drugs,2010-07-15,Warning Letter,98945
3009801653,Aptalis Pharma Us Inc,Alabama,United States,Drugs,2010-07-13,Warning Letter,113228
3002902471,"Med Prep Consulting, Inc.",New Jersey,United States,Drugs,2010-07-09,Warning Letter,102306
3005615655,"Jazz Pharmaceuticals, Inc",California,United States,Drugs,2010-07-06,Warning Letter,108171
2918710,AMPAC Fine Chemicals LLC,California,United States,Drugs,2010-07-01,Warning Letter,105085
2433247,"Chartwell Pharmaceuticals Amityville, LLC",New York,United States,Drugs,2010-06-28,Warning Letter,92965
3008091037,"Nemechek Do Pa, Patrick",Missouri,United States,Biologics,2010-06-28,Warning Letter,113329
3072905,Oregon Health & Science University,Oregon,United States,Biologics,2010-06-23,Warning Letter,112408
3006389494,"Chiesi USA, Inc.",North Carolina,United States,Drugs,2010-06-22,Warning Letter,112369
3002535019,"CorePharma, LLC",New Jersey,United States,Drugs,2010-06-21,Warning Letter,96446
3007619613,CTI Science Inc,Kentucky,United States,Drugs,2010-06-17,Warning Letter,107927
3008152246,"Libido Edge Labs, LLC",Ohio,United States,Drugs,2010-06-10,Warning Letter,94106
3008338403,Adamis Pharmaceuticals,California,United States,Drugs,2010-06-09,Warning Letter,110170
3008087833,Homeopathy For Health,Washington,United States,Drugs,2010-06-08,Warning Letter,112788
3005479678,Fresenius Kabi iPSUM Srl,-,Italy,Drugs,2010-05-27,Warning Letter,112568
2416101,Pfizer Inc.,New York,United States,Drugs,2010-05-26,Warning Letter,79704
3008186671,Zone Of Natural Remedies,Washington,United States,Drugs,2010-05-21,Warning Letter,95709
3003822741,Feel Good Natural Health,-,Canada,Drugs,2010-05-21,Warning Letter,95711
1000307689,"AVEVA Drug Delivery Systems, Inc.",Florida,United States,Drugs,2010-05-21,Warning Letter,99586
3004738265,"River's Edge Pharmaceuticals, LLC",Georgia,United States,Drugs,2010-05-20,Warning Letter,71147
3004738265,"River's Edge Pharmaceuticals, LLC",Georgia,United States,Drugs,2010-05-20,Warning Letter,76864
3003205477,BENEV Company Inc,California,United States,Drugs,2010-05-18,Warning Letter,93764
3003091092,Jilin Shulan Synthetic Pharmaceutical Co. Ltd.,-,China,Drugs,2010-05-13,Warning Letter,102525
3002549317,"Terry Yon & Associates, Inc. dba Tya Pharmaceuticals",Florida,United States,Drugs,2010-05-12,Warning Letter,95666
3003571292,"Laboratorios L.O. Oftalmi, C.A.",-,Venezuela,Drugs,2010-05-12,Warning Letter,109487
1000513636,"Braintree Laboratories, Inc.",Massachusetts,United States,Drugs,2010-05-10,Warning Letter,94744
1811666,L. Perrigo Company,Michigan,United States,Drugs,2010-04-29,Warning Letter,96065
3008186641,"Vision Pharma, Llc",Florida,United States,Drugs,2010-04-29,Warning Letter,102187
3000206432,Ephraim McDowell Health IRB,Kentucky,United States,Drugs,2010-04-26,Warning Letter,102265
1082343,Brookwood Medical Center IRB,Alabama,United States,Drugs,2010-04-22,Warning Letter,98185
3006820759,Novartis Oncology,Florida,United States,Drugs,2010-04-21,Warning Letter,100645
3002908878,Izeen Pharma Inc,Maryland,United States,Drugs,2010-04-20,Warning Letter,85885
3006561260,Gsk,Pennsylvania,United States,Drugs,2010-04-19,Warning Letter,91206
3008186667,Shreeji Homeo Clinic,-,India,Drugs,2010-04-13,Warning Letter,95710
3008259843,Super Body Care,Washington,United States,Drugs,2010-04-13,Warning Letter,101465
1048698,"Hospira, Inc.",North Carolina,United States,Drugs,2010-04-12,Warning Letter,99786
3013319212,"ICU Medical, Inc.",Illinois,United States,Drugs,2010-04-12,Warning Letter,99786
1021343,"Hospira, Inc.",North Carolina,United States,Drugs,2010-04-12,Warning Letter,99787
3013319212,"ICU Medical, Inc.",Illinois,United States,Drugs,2010-04-12,Warning Letter,99787
3008088448,Acupuncture & Alternative Health Care Inc.,Florida,United States,Drugs,2010-04-12,Warning Letter,100106
3004541008,"J & F International, Inc.",Virginia,United States,Drugs,2010-04-09,Warning Letter,74925
1211022,"Pfizer, Inc.",Connecticut,United States,Drugs,2010-04-09,Warning Letter,92384
1000519407,"Bryant Ranch Prepack, Inc.",California,United States,Drugs,2010-04-08,Warning Letter,72525
3006706499,Shamrock Medical Solutions Group LLC,Massachusetts,United States,Drugs,2010-04-08,Warning Letter,80964
3004215358,"Targeted Medical Pharma, Inc. dba Physician Therapeutics",California,United States,Drugs,2010-04-08,Warning Letter,98246
1771443,Children's Hospital Colorado,Colorado,United States,Biologics,2010-04-08,Warning Letter,99905
3007999787,Pure Med Spa,Georgia,United States,Drugs,2010-04-06,Warning Letter,85904
3007999786,"All About You Medspa, Llc",Indiana,United States,Drugs,2010-04-05,Warning Letter,85826
3007994058,Innovative Directions in Health,Minnesota,United States,Drugs,2010-04-05,Warning Letter,85846
3006990562,Medical Cosmetic Enhancements,Maryland,United States,Drugs,2010-04-05,Warning Letter,85847
3006605838,Spa 35,Idaho,United States,Drugs,2010-04-05,Warning Letter,85848
3007992465,Monarch Medspa,Pennsylvania,United States,Drugs,2010-04-05,Warning Letter,85905
3008001974,Zipmed Mesoone,-,Brazil,Drugs,2010-04-05,Warning Letter,88584
3007502863,"Deitz, M.D., Robert",California,United States,Drugs,2010-04-01,Warning Letter,89464
3003942387,Endometriosis & Reproductive Surgery Specialists P.L.L.C.,Arizona,United States,Biologics,2010-03-29,Warning Letter,97605
3002906944,Apotex Inc.,-,Canada,Drugs,2010-03-29,Warning Letter,101627
3008231102,Slate Pharmaceuticals,North Carolina,United States,Drugs,2010-03-26,Warning Letter,98765
3002806390,Fareva Pau,-,France,Drugs,2010-03-26,Warning Letter,102606
3009325614,Salix Pharmaceuticals Inc,North Carolina,United States,Drugs,2010-03-19,Warning Letter,97526
3003868371,"Sant P. Chawla, MD",California,United States,Drugs,2010-03-17,Warning Letter,94204
3000207081,Konec Inc.,Arizona,United States,Drugs,2010-03-16,Warning Letter,73603
3005658103,"Glenmark Pharmaceuticals Inc., USA",New Jersey,United States,Drugs,2010-03-16,Warning Letter,73604
3007829758,"Healthy Body Forero, Inc.",Puerto Rico,United States,Drugs,2010-03-15,Warning Letter,89164
3007688516,"Charles Toledo, MD",North Carolina,United States,Biologics,2010-03-11,Warning Letter,95325
3003434767,Bausch & Lomb Incorporated,California,United States,Drugs,2010-03-10,Warning Letter,92144
3006789341,"Lin, Henry MD",New Mexico,United States,Drugs,2010-03-08,Warning Letter,95226
2127022,Padagis US LLC,Minnesota,United States,Drugs,2010-03-01,Warning Letter,93745
3007999086,"Unisource, Inc.",Colorado,United States,Drugs,2010-02-24,Warning Letter,85629
3004912730,Centrix Pharmaceutical Inc,Alabama,United States,Drugs,2010-02-24,Warning Letter,95546
2246504,Tri-Med Laboratories Inc,New Jersey,United States,Drugs,2010-02-23,Warning Letter,82965
3006810554,"Rx Development Resources, LLC",Florida,United States,Drugs,2010-02-18,Warning Letter,80944
2211563,Actavis Elizabeth LLC,New Jersey,United States,Drugs,2010-02-18,Warning Letter,83426
3004421212,"Vertical Pharmaceuticals, LLC",New Jersey,United States,Drugs,2010-02-18,Warning Letter,85625
3003623387,Nature'S Gift Inc,Tennessee,United States,Drugs,2010-02-16,Warning Letter,83564
3001829070,"Breckenridge Pharmaceutical, Inc.",Florida,United States,Drugs,2010-02-09,Warning Letter,85605
1030589,"Poly Pharmaceuticals, Inc",Alabama,United States,Drugs,2010-02-08,Warning Letter,85589
1020025,"Edwards Pharmaceuticals, Inc",Pennsylvania,United States,Drugs,2010-02-08,Warning Letter,85627
3002921361,Jaymac Pharmaceuticals L.L.C.,Louisiana,United States,Drugs,2010-02-08,Warning Letter,85628
3007457368,Magna Pharmaceuticals Inc,Kentucky,United States,Drugs,2010-02-08,Warning Letter,85630
3004525072,"Lilly del Caribe, Inc.",Puerto Rico,United States,Drugs,2010-02-05,Warning Letter,79564
3005516847,"Deston Therapeutics, Llc",North Carolina,United States,Drugs,2010-02-05,Warning Letter,85624
3003104863,"Kirk Pharmaceuticals, LLC",Florida,United States,Drugs,2010-02-04,Warning Letter,77747
3007315690,"Punjwani Sohail S., MD",Florida,United States,Drugs,2010-02-04,Warning Letter,87144
3007384323,"Timothy Summers, MD",Mississippi,United States,Drugs,2010-02-04,Warning Letter,91185
3004201180,Portal Pharmaceutical,Puerto Rico,United States,Drugs,2010-02-03,Warning Letter,85631
3000207178,"Nasr,Samya M.D.",Michigan,United States,Drugs,2010-01-28,Warning Letter,88824
3003657863,Xi'an Libang Pharmaceutical Co Ltd. API Plant,-,China,Drugs,2010-01-28,Warning Letter,93624
3003926629,Viera Fertility Center,Florida,United States,Biologics,2010-01-26,Warning Letter,89644
3002715502,"Cayman Chemical Company, Inc.",Michigan,United States,Drugs,2010-01-19,Warning Letter,88544
3002806503,Baxalta Belgium Manufacturing SA,-,Belgium,Biologics,2010-01-15,Warning Letter,88024
3004813394,"Sunrise Pharmaceutical, Inc.",New Jersey,United States,Drugs,2010-01-14,Warning Letter,77504
3006788678,Arteriocyte Medical Systems Inc,Massachusetts,United States,Biologics,2009-12-23,Warning Letter,82044
1483596,Balchem Corporation,Illinois,United States,Drugs,2009-12-22,Warning Letter,70123
3001236657,"Ohm Laboratories, Inc.",New York,United States,Drugs,2009-12-21,Warning Letter,76304
1173808,Sibley Memorial Hospital,District of Columbia,United States,Biologics,2009-12-15,Warning Letter,88104
2027158,"Teva Parenteral Medicines, Inc.",California,United States,Drugs,2009-12-11,Warning Letter,75966
3006394049,M W Laboratories Inc,Georgia,United States,Drugs,2009-12-09,Warning Letter,47979
3008022018,Www.sharco.tv / Mike Lyons,-,Cyprus,Biologics,2009-12-07,Warning Letter,87424
3007503212,John A Ward M D,Alabama,United States,Drugs,2009-12-03,Warning Letter,85584
3007925670,www.secretsofbetterhealth.com dba My Cosmetic Company,-,Australia,Drugs,2009-12-01,Warning Letter,83705
3007963677,Aregenius Worldwide LLC,Massachusetts,United States,Drugs,2009-11-30,Warning Letter,84687
3007966441,www.bestswinefluvaccine.com,-,Romania,Biologics,2009-11-30,Warning Letter,84784
1640745,"GDMI, Inc",Texas,United States,Drugs,2009-11-27,Warning Letter,72685
3003494567,ICON PLC,Pennsylvania,United States,Drugs,2009-11-27,Warning Letter,82325
3007353014,Dr. Thomas Gazda,Arizona,United States,Drugs,2009-11-24,Warning Letter,81885
3007503229,Craig M Buettner MD,Alabama,United States,Drugs,2009-11-24,Warning Letter,84689
3007949181,Andrey Petroff,-,Russia,Drugs,2009-11-18,Warning Letter,84127
3007949430,Forrest Media Incorporated,-,Cayman Islands,Drugs,2009-11-18,Warning Letter,84148
3007950209,Med Light Ltd,-,Belize,Drugs,2009-11-18,Warning Letter,84151
3007948965,Sinan Akyuz,-,Turkey,Drugs,2009-11-17,Warning Letter,83544
3007950272,Xanos Holdings Inc,-,Gibraltar,Drugs,2009-11-17,Warning Letter,84004
3007948973,Ric Deleon,-,Philippines,Drugs,2009-11-17,Warning Letter,84124
3007949486,onlinepharmacyy.com@proxy.dreamhost.com,California,United States,Drugs,2009-11-17,Warning Letter,84125
3007949167,Chen-Yu Ou,Louisiana,United States,Drugs,2009-11-17,Warning Letter,84126
3007949507,tvforever,North Carolina,United States,Drugs,2009-11-17,Warning Letter,84128
3007949263,William Wynne,North Carolina,United States,Drugs,2009-11-17,Warning Letter,84129
3007950258,New Horizons LTD,-,-,Drugs,2009-11-17,Warning Letter,84144
3007949505,Eugen Lefter,-,Moldova,Drugs,2009-11-17,Warning Letter,84145
3007949340,Randek l-warez,-,Russia,Drugs,2009-11-17,Warning Letter,84146
3007950206,"Krest Holdings, Panama S.A.",-,Panama,Drugs,2009-11-17,Warning Letter,84150
3007950265,Orion Star & Associates Inc.,-,-,Drugs,2009-11-17,Warning Letter,84154
3007963453,Pro West Marketing Ltd.,-,British Virgin Islands,Drugs,2009-11-17,Warning Letter,84155
3007950215,"BUZZ, LLC",Texas,United States,Drugs,2009-11-17,Warning Letter,84156
3007950219,"Hunter, D",-,South Africa,Drugs,2009-11-17,Warning Letter,84157
3007950257,"Mendez, Dr Antonio",-,India,Drugs,2009-11-17,Warning Letter,84158
3007949023,Lorna Hillier,-,Australia,Drugs,2009-11-17,Warning Letter,84164
3007950212,"akyuz, sinan",-,Turkey,Drugs,2009-11-17,Warning Letter,84424
3007969419,"Chris Walsh, c/o Dynadot Privacy",California,United States,Drugs,2009-11-17,Warning Letter,84545
3007422168,"Zyber Pharmaceuticals, Inc",Louisiana,United States,Drugs,2009-11-13,Warning Letter,71123
3007566601,Allegis Pharmaceutical LLC,Mississippi,United States,Drugs,2009-11-13,Warning Letter,71143
3006389494,"Chiesi USA, Inc.",North Carolina,United States,Drugs,2009-11-13,Warning Letter,71145
3004378614,Victory Pharma Inc,California,United States,Drugs,2009-11-13,Warning Letter,71146
3008163531,"Exeltis USA, Inc.",New Jersey,United States,Drugs,2009-11-13,Warning Letter,71148
3007925831,Accentia BioPharmaceuticals,Florida,United States,Drugs,2009-11-13,Warning Letter,71149
3005966786,"Larken Laboratories, Inc.",Mississippi,United States,Drugs,2009-11-13,Warning Letter,71163
3005966693,"WraSer Pharmaceuticals, LLC",Mississippi,United States,Drugs,2009-11-13,Warning Letter,71164
3008740393,Tiber Pharmaceuticals LLC,Georgia,United States,Drugs,2009-11-13,Warning Letter,71183
3007468394,Teneo IRB,Oklahoma,United States,Biologics,2009-11-10,Warning Letter,79064
3004709970,Provident Pharmaceuticals Llc,Colorado,United States,Drugs,2009-11-09,Warning Letter,77225
3007276126,"Anthony V Dallas, Jr, MD",Tennessee,United States,Drugs,2009-11-09,Warning Letter,80264
3023294,D.N.A. LAB INC.,Washington,United States,Drugs,2009-11-06,Warning Letter,47120
3009413786,"Eisai, Inc.",New Jersey,United States,Drugs,2009-11-06,Warning Letter,78105
3004416862,"Shire Pharmaceuticals, LLC",Pennsylvania,United States,Drugs,2009-11-05,Warning Letter,78265
3007906682,Silver Soft for Skin,Utah,United States,Drugs,2009-11-04,Warning Letter,82144
1523399,The Procter & Gamble Co.,Ohio,United States,Drugs,2009-10-29,Warning Letter,64244
3007410953,"Charles R. McKay, MD",California,United States,Drugs,2009-10-23,Warning Letter,72024
3002808164,Zach System S.A.,-,France,Drugs,2009-10-23,Warning Letter,82024
3007577172,MI Hope Inc. dba Center for Complex Infectious Diseases IRB,California,United States,Drugs,2009-10-19,Warning Letter,77604
3003851100,Genus Lifesciences Inc.,Pennsylvania,United States,Drugs,2009-10-13,Warning Letter,72043
3005658103,"Glenmark Pharmaceuticals Inc., USA",New Jersey,United States,Drugs,2009-10-13,Warning Letter,72063
3005890568,Cerovene Inc.,New York,United States,Drugs,2009-10-13,Warning Letter,72223
3006193930,"DAVA Pharmaceuticals, Inc.",New Jersey,United States,Drugs,2009-10-13,Warning Letter,72243
1000208638,Gregory Pharmaceutical Holdings Inc. dba UPM Pharmaceuticals Inc.,Tennessee,United States,Drugs,2009-10-08,Warning Letter,76024
3007868439,www.novalistintegra.com,-,Canada,Biologics,2009-10-08,Warning Letter,78064
3006489197,"Washington Homeopathic Products, Inc.",West Virginia,United States,Biologics,2009-10-06,Warning Letter,78944
1000220451,"BRI Institutional Review Board, Inc.",Texas,United States,Drugs,2009-10-05,Warning Letter,70824
3001545640,"Drugs Are Us, Inc., dba Hopewell Pharmacy",New Jersey,United States,Drugs,2009-09-28,Warning Letter,67684
3007512158,"Platinum Strategies, Inc.",Indiana,United States,Drugs,2009-09-23,Warning Letter,69063
1283402,"John M. Kirkwood, MD",Pennsylvania,United States,Biologics,2009-09-15,Warning Letter,70263
3007210540,Bioniche Pharma Group,Illinois,United States,Drugs,2009-09-14,Warning Letter,70843
3007820942,Viraban,Louisiana,United States,Drugs,2009-09-14,Warning Letter,75564
3007821731,"SKW Ventures, LLC",California,United States,Drugs,2009-09-14,Warning Letter,75664
1417572,Baxter Healthcare Corporation,Illinois,United States,Biologics,2009-09-10,Warning Letter,59962
1270493,"Cooley Dickinson Hospital, Bb",Massachusetts,United States,Biologics,2009-08-26,Warning Letter,72083
3006489197,"Washington Homeopathic Products, Inc.",West Virginia,United States,Drugs,2009-08-25,Warning Letter,61546
3002808125,"Sumitomo Chemical Co., Ltd.",-,Japan,Drugs,2009-08-24,Warning Letter,78184
1019058,GCP Laboratories,Mississippi,United States,Drugs,2009-08-21,Warning Letter,57183
2425128,Pedinol Pharmacal Inc,New York,United States,Drugs,2009-08-20,Warning Letter,54642
3005897288,Marketview Research,New Jersey,United States,Drugs,2009-08-18,Warning Letter,54662
3007483014,Mekt Llc,Florida,United States,Drugs,2009-08-18,Warning Letter,54662
1000149897,"Meditrend, Inc. DBA Progena Professional Formulations",New Mexico,United States,Drugs,2009-08-18,Warning Letter,58083
1023013,"Dee Cee Laboratories, Inc",Tennessee,United States,Drugs,2009-08-18,Warning Letter,58084
3005868234,Geromatrix Nutraceutical Corporation,Florida,United States,Drugs,2009-08-18,Warning Letter,67003
1000115743,"Core Products International, Inc.",Wisconsin,United States,Drugs,2009-08-18,Warning Letter,67043
3007670366,BioCentric Labs Inc,Colorado,United States,Drugs,2009-08-18,Warning Letter,67045
3007670350,Progressive Emu Inc,Alabama,United States,Drugs,2009-08-18,Warning Letter,67046
1000118068,"Galderma Laboratories, L.P.",Texas,United States,Drugs,2009-08-18,Warning Letter,68363
1036365,"Hill Dermaceuticals, Inc.",Florida,United States,Drugs,2009-08-18,Warning Letter,69923
3007513199,"Continuum Health Partners , Inc.",New York,United States,Biologics,2009-08-17,Warning Letter,68512
